,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,price,mile_age,make,model,year,fuel,power,car_body_style,vehicle_condition,color,transmission,engine_size,description,linkofproduct
74,74.0,74.0,74.0,Dacia dokker,0 DT,160.0,Dacia,Dokker,2014.0,Diesel,6.0,Autres,Avec kilométrage,Noir,Manuelle,1.6,Dacia dokker propre tout option,https://www.tayara.tn/listings/voitures-9/dae06014-8cdf-4ccf-be0c-7b887c64372a/dacia-dokker
75,75.0,75.0,75.0,Av voiture,1 DT,150000.0,Fiat,Doblo,2018.0,Diesel,5.0,Berline,Nouveau,Blanc,Manuelle,1.4,Av fiat dabloo maxi 1 er main très bien entretenu jamais accidenté tu 199,https://www.tayara.tn/listings/voitures-9/19834cbd-12f7-4fa5-93c4-1a6627a31848/av-voiture
76,76.0,76.0,76.0,Citroen jumpy,0 DT,150.0,Citroen,Jumpy,2016.0,Diesel,5.0,Utilitaire,Nouveau,Blanc,Manuelle,1.6,A vendre citroen jumpy premier main tt option fin 2016 /10/30,https://www.tayara.tn/listings/voitures-9/e9ba22b6-86de-4107-a8fd-51a4ec5d8b7c/citroen-jumpy-
77,77.0,77.0,77.0,av 301 taxi,26 500 DT,1.0,Peugeot,301,2014.0,Diesel,5.0,Berline,Avec kilométrage,Jaune,Manuelle,1.6,av 301 taxi modele 2014 moteur 3ando 8 mois rekeb karhba ndhifa avec ro5sa jusqu'à 08/2023 w blech tajdid.,https://www.tayara.tn/listings/voitures-9/3fd173f7-66e6-475f-8d23-84d857685cd2/av-301-taxi
78,78.0,78.0,78.0,Fiat 1ere main 20mill km 2017,30 800 DT,20.0,Fiat,Panda,2017.0,Essence,4.0,Compacte,Nouveau,Blanc,Manuelle,1.2,"Fiat panda première main, 20mill km, 2017, 4cv 4 cylindres, peinture d'origine, aucune égratignures, très propre et très bien entretenue, zéro dépenses à prévoir, voiture très économique",https://www.tayara.tn/listings/voitures-9/098aad06-430b-4ac4-af42-5bf7bf1552c8/fiat-1ere-main-20mill-km-2017
79,79.0,79.0,79.0,dahnit idare,23 500 DT,125000.0,Renault,Symbol,2010.0,Essence,5.0,Utilitaire,Nouveau,Gris,Manuelle,1.2,dahnit idare,https://www.tayara.tn/listings/voitures-9/3d53995b-899d-4de0-98ff-60be0ad9ab7a/dahnit-idare
80,80.0,80.0,80.0,98 965 003,33 DT,179000.0,Ford,Mondeo,2013.0,Essence,7.0,Berline,Avec kilométrage,Blanc,Manuelle,1.6,Ford mondeo,https://www.tayara.tn/listings/voitures-9/63cb5659-0a34-4b32-a6f2-d023f9e08702/98-965-003
81,81.0,81.0,81.0,Campus premiere main,24 500 DT,136000.0,Renault,Clio,2010.0,Essence,4.0,Autres,Avec kilométrage,Rouge,Manuelle,1.2,Clio campus phase 2,https://www.tayara.tn/listings/voitures-9/b88e6bca-b755-44ce-a295-0555df51cdbd/campus-premiere-main
82,82.0,82.0,82.0,Kia sorento,0 DT,190000.0,Kia,Sorento,2011.0,Diesel,12.0,4 x 4,Avec kilométrage,Blanc,Automatique,2.4,a vendre kia sorento bien entretenu modele 2011. full option,https://www.tayara.tn/listings/voitures-9/3358b80e-611d-4112-b635-559bf4751aa8/kia-sorento
83,83.0,83.0,83.0,A vendre,35 000 DT,170000.0,BMW,Serie 1,2008.0,Essence,3.0,3.0,,Manuelle,,,BMW serie 1 en très bon état,https://www.tayara.tn/listings/voitures-9/1f2d8d5a-f0d8-4a62-a878-ba6a3e0d6bcd/a-vendre
84,84.0,84.0,84.0,polo 6,19 200 DT,130000.0,Volkswagen,Polo,2008.0,Essence,4.0,Compacte,Avec kilométrage,Gris,Manuelle,1.2,🥎très belle voiture,https://www.tayara.tn/listings/voitures-9/4dccad72-7390-44ae-ba45-d778605d7105/polo-6
85,85.0,85.0,85.0,gasrine,0 DT,150.0,Renault,R21,27.0,Diesel,13000.0,Autres,Manuelle,Vert,1.9,,,https://www.tayara.tn/listings/voitures-9/e325c1f5-ab1e-4b00-b735-94f7ccb14791/gasrine
86,86.0,86.0,86.0,Clio Dynamique 2018,36 500 DT,60000.0,Renault,Clio,2018.0,Essence,5.0,Compacte,Nouveau,Gris,Manuelle,1.2,Voiture à l'état du Neuf Absolument !,https://www.tayara.tn/listings/voitures-9/6f4d4296-5834-4ab0-bf85-b70c7e2028ef/clio-dynamique-2018
87,87.0,87.0,87.0,Symbole,19 DT,190000.0,Renault,Symbol,2012.0,Essence,5.0,Berline,Avec kilométrage,Gris,Manuelle,1.2,,https://www.tayara.tn/listings/voitures-9/024e6cba-7f14-4b49-98ca-5b968aa291c1/symbole
88,88.0,88.0,88.0,opel astra g,18 200 DT,186500.0,Opel,Astra,2003.0,Essence,5.0,Berline,Avec kilométrage,Bleu,Manuelle,1.4,année 2003,https://www.tayara.tn/listings/voitures-9/759ea284-1cdf-412e-91ab-5a45fa9afd4b/opel-astra-g
89,89.0,89.0,89.0,Clio classic 1 ère main,16 500 DT,172000.0,Renault,Clio,2004.0,Essence,5.0,Manuelle,1.2,Bleu,,,Clio classic 1er main,https://www.tayara.tn/listings/voitures-9/113bd7a1-84f2-4c3c-8e88-9dab6d2a7f7d/clio-classic-1-%C3%A8re-main
90,90.0,90.0,90.0,Polo 3,9 000 DT,300.0,Volkswagen,Polo,2002.0,Essence,5.0,Berline,Manuelle,Blanc,3.0,,Polo 3,https://www.tayara.tn/listings/voitures-9/ece9a791-eb03-4ebd-9fe4-bb6963debb77/polo-3
91,91.0,91.0,91.0,polo 5,13 800 DT,306446.0,Volkswagen,Polo,2003.0,Essence,4.0,Compacte,Avec kilométrage,Gris,Manuelle,1.2,Karahba mta3 kasb juste fiha chwaya trigil 5fif fil avant train wmefta7 climatiseur ama climatiseur ye5dem wjawo bahi,https://www.tayara.tn/listings/voitures-9/49876cf3-2002-48af-8fda-e0a507fe794f/polo-5
92,92.0,92.0,92.0,Peugeot 2008 très propre,47 000 DT,110000.0,Peugeot,2008,2015.0,Essence,5.0,Manuelle,1.6,Noir,,,marque : Peugeot 2008,https://www.tayara.tn/listings/voitures-9/6992f7fc-887a-4a1f-9bc4-54dd2225c88f/peugeot-2008-tr%C3%A8s-propre
93,93.0,93.0,93.0,MERCEDES CLASSE A 200 AUTO AMG TT OPTIONS IMPORTE NEUF TU 195,82 000 DT,130000.0,Mercedes-Benz,Classe A,2014.0,Diesel,7.0,Berline,Nouveau,Blanc,Automatique,2.0,Tel 50 747 190 DISPONIBLE A MONASTIR,https://www.tayara.tn/listings/voitures-9/153142f4-8745-4610-a79b-f86a6587f5e1/mercedes-classe-a-200-auto-amg-tt-options-importe-neuf-tu-195
94,94.0,94.0,94.0,grandi punto 2016,22 500 DT,128.0,Fiat,Grande Punto,2016.0,Essence,4.0,>4.0,,Manuelle,,,4cv,https://www.tayara.tn/listings/voitures-9/4a7cee14-fa9d-41d1-96db-d35eea9ad212/grandi-punto-2016
95,95.0,95.0,95.0,Masda CX5 Toit ouvrant 4x4,69 000 DT,95000.0,Mazda,CX-5,2013.0,Essence,9.0,4 x 4,Avec kilométrage,Blanc,Automatique,2.0,tres belle voiture bien entretenue 4x4 essence 9cv moteur 2 litres tres robuste ttes opts toit ouvrant jantes alu 19 pouces sièges chauffants sono BOSE camea intérieur cuir radio cd écran tactile bluetooth rétroviseurs électriques rabattables accoudoir av et ar multifonctions au volant détecteur pluie et lumière. . . . . etc possibilité d échange contre une citadine,https://www.tayara.tn/listings/voitures-9/e60ce371-ac7b-46a8-82a8-2f05c294c496/masda-cx5-toit-ouvrant-4x4
96,96.0,96.0,96.0,Voiture opel astra G Mte3 kssiba,18 200 DT,200000.0,Opel,Astra,2001.0,Essence,5.0,Autres,Avec kilométrage,Gris,Manuelle,1.4,Belle voiture de marque opel astra G Mte3 kssiba ndhifa barcha moteur d'origine carrosserie jamais touché. Elli iheb yechri ikalemni 27333974,https://www.tayara.tn/listings/voitures-9/27f627b5-975d-42a7-92e1-679972c55c0c/voiture-opel-astra-g-mte3-kssiba
97,97.0,97.0,97.0,AUDI A4 AUTO TT OPTIONS NOUVEAU MODELE 1 ERE MAIN NEUF,84 000 DT,130000.0,Audi,A4,2017.0,Essence,8.0,Berline,Nouveau,Noir,Automatique,1.4,Telephone 98.186.518 DISPONIBLE A Monastir,https://www.tayara.tn/listings/voitures-9/b06d6494-753d-4752-84f7-7257ca7a3ebe/audi-a4-auto-tt-options-nouveau-modele-1-ere-main-neuf-
98,98.0,98.0,98.0,Suzuki ciaz,35 000 DT,131000.0,Suzuki,Maruti,2017.0,Essence,5.0,Berline,Avec kilométrage,Gris,Manuelle,1.4,131000 km voiture comme neuf,https://www.tayara.tn/listings/voitures-9/dd160d87-61b2-467e-b4af-b562cc520f9f/suzuki-ciaz
99,99.0,99.0,99.0,Kia Rio impeccable,38 000 DT,80000.0,Kia,Rio,2016.0,Essence,5.0,Berline,Avec kilométrage,Noir,Manuelle,1.4,"à vendre, Kia Rio sedon en parfaite état modèle 2016 full option.",https://www.tayara.tn/listings/voitures-9/c096eb19-0d55-400b-80c6-35912260cbd0/kia-rio-impeccable
100,100.0,100.0,100.0,voiture,0 DT,10.0,Audi,80,1995.0,Essence,7.0,Autres,RS,Gris,Manuelle,1.6,Audi,https://www.tayara.tn/listings/voitures-9/4394202f-f537-4ab8-8b51-1cb1475c5de7/voiture
101,101.0,101.0,101.0,504 peugeot,2 500 DT,300.0,Peugeot,504,1983.0,Diesel,8.0,Pick up,Nouveau,Blanc,Manuelle,1.1,504 peugeot,https://www.tayara.tn/listings/voitures-9/006bb38b-becb-4681-a55c-34b296a94c0d/504-peugeot
102,102.0,102.0,102.0,kia rio,38 900 DT,120000.0,Kia,Rio,2017.0,Essence,5.0,Berline,Manuelle,Bleu,1.2,,Kia Rio tout option première main très bon état,https://www.tayara.tn/listings/voitures-9/32c9681d-1108-4076-8d2f-6d82412ac838/kia-rio
103,103.0,103.0,103.0,a vendre jetta diesel,4 000 DT,400.0,Volkswagen,Jetta,1980.0,Diesel,6.0,Berline,Avec kilométrage,Rouge,Manuelle,1.6,"a vendre jetta 1 diesel, moteur rakeb jdid mte3 golf 3 , climayeur jdid, radiateur Bakou, tolla Moyenne, chway retouche fi chbebek fel biben 7alen we taskir, ne9sa batterie ,visite wefya , taxe 5ales",https://www.tayara.tn/listings/voitures-9/f2c82ede-3a06-405c-ae92-af13a5f147d4/a-vendre-jetta-diesel
104,104.0,104.0,104.0,Passat Nthifa barcha à ne pas ratter,29 900 DT,252000.0,Volkswagen,Passat,2008.0,Diesel,6.0,Berline,Avec kilométrage,Noir,Manuelle,1.9,"Volkswagen PASSAT TDI (6 CV) Diesel, Année 2008 première main (4 ans kasebha nsibi w 8 ans kasebha ana)",https://www.tayara.tn/listings/voitures-9/5fb3d63c-a89c-4e14-9388-f1eeff716ac6/passat-nthifa-barcha-%C3%A0-ne-pas-ratter
105,105.0,105.0,105.0,Av Audi A3,17 DT,273.0,Audi,A3,1999.0,Diesel,6.0,Berline,Avec kilométrage,Noir,Manuelle,1.9,Av Audi A3,https://www.tayara.tn/listings/voitures-9/ee6b5407-2186-4e8f-8b6e-ce74aa6ed8be/av-audi-a3
106,106.0,106.0,106.0,polo 7 ndhifa,25 000 DT,170.0,Volkswagen,Polo,2012.0,Essence,5.0,1.2,,Manuelle,,,kolchay yemchi mrigel .ili 7ajto yji ychouf ma4ir taksir ras,https://www.tayara.tn/listings/voitures-9/15db5002-389e-43a9-a614-eb8b6e9e04f5/polo-7-ndhifa
107,107.0,107.0,107.0,belle passat deux bonte rouge 130 ch din,0 DT,0.0,Volkswagen,Passat,1999.0,Diesel,7.0,1.9,,Manuelle,,,➖ 7ch🐎 Diesel 2 bonde rouge boîte 5,https://www.tayara.tn/listings/voitures-9/aa90dde6-81ff-4793-980b-e780ecd6a42a/belle-passat-deux-bonte-rouge-130-ch-din
108,108.0,108.0,108.0,mercedes kit amg,0 DT,190.0,Mercedes-Benz,Classe E,2012.0,Essence,11.0,Avec kilométrage,Automatique,Noir,>4.0,,av mercedes class e kit amg cgi fullll option etat neuf..tel 20413802,https://www.tayara.tn/listings/voitures-9/72fffc17-eec4-4ea6-8e3a-86b110db3a8f/mercedes-kit-amg
109,109.0,109.0,109.0,clio classique,12 900 DT,280000.0,Renault,Clio,2009.0,Essence,5.0,Berline,Avec kilométrage,Bleu,Manuelle,1.3,ex taxi,https://www.tayara.tn/listings/voitures-9/fb4612ce-e73d-4c74-9357-8555a997133c/clio-classique
110,110.0,110.0,110.0,Tivoli sangyong première main,60 DT,82000.0,Ssangyong,Family,2015.0,Essence,7.0,Autres,Avec kilométrage,Bleu,Automatique,1.6,,https://www.tayara.tn/listings/voitures-9/6a7895fe-5cd0-4a1b-9cea-4b59c9324970/tivoli-sangyong-premi%C3%A8re-main
111,111.0,111.0,111.0,Très bien entretenue,29 300 DT,103000.0,Citroen,C3,2014.0,Essence,5.0,Autres,Avec kilométrage,Vert,Manuelle,1.2,"Je le mets en vente ma belle voiture neuve c3 à l'état d'origine et bien entretenue carrosserie et moteur, il n'y a aucun défaut.",https://www.tayara.tn/listings/voitures-9/09ff05f8-7eca-4357-b4bb-549b89dcbbfa/tr%C3%A8s-bien-entretenue
112,112.0,112.0,112.0,🚘 Audi A4 Full options 🚘,22 500 DT,240000.0,Audi,A4,2004.0,Essence,7.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,🚘 Audi A4 Full options 🚘,https://www.tayara.tn/listings/voitures-9/6fb132e5-6230-4204-902b-1f7f1df5ef8f/%F0%9F%9A%98-audi-a4-full-options-%F0%9F%9A%98
113,113.0,113.0,113.0,a vendre jetta diesel,4 000 DT,400.0,Volkswagen,Jetta,1980.0,Diesel,6.0,Berline,Avec kilométrage,Rouge,Manuelle,1.6,"a vendre jetta 1 diesel, moteur mbadel jdid golf 3 , climayeur jdid, radiateur jdid Bakou, tolla Moyenne, vesita wefiya , taxe 5ales",https://www.tayara.tn/listings/voitures-9/f5aeb922-bb22-4281-a8c1-14b51a4ef74d/a-vendre-jetta-diesel
114,114.0,114.0,114.0,Citroen saxo,10 000 000 DT,260000.0,Citroen,Saxo,1999.0,Essence,5.0,Berline,Avec kilométrage,Blanc,Manuelle,1.1,à vendre Citroen saxo ndifa fermeture centralisée commande à distance en bonne état,https://www.tayara.tn/listings/voitures-9/d54f496d-3773-42b7-8845-227d7fcbaaf1/citroen-saxo
115,115.0,115.0,115.0,symbol159 22500,22 500 DT,160.0,Renault,Symbol,2012.0,Essence,5.0,Compacte,Nouveau,Noir,Manuelle,1.4,tout option,https://www.tayara.tn/listings/voitures-9/dcde6ddb-a91a-40f9-9c04-bb11ad00e758/symbol159-22500
116,116.0,116.0,116.0,CLIO LIFE PLUS,33 500 DT,70000.0,Renault,Clio,2017.0,Essence,5.0,1.2,,Manuelle,,,TOUTES OPTIONS TRÈS BONNES ÉTAT TEL 26676618,https://www.tayara.tn/listings/voitures-9/cd3c8d34-a2ef-4859-a373-1a981d084b2a/clio-life-plus
117,117.0,117.0,117.0,Citroën jumpy,0 DT,205000.0,Citroen,Jumpy,2014.0,Diesel,5.0,Utilitaire,Avec kilométrage,Gris,Manuelle,1.6,voiture toute option état propre montage Europe moteur 1.6L Ehdi,https://www.tayara.tn/listings/voitures-9/66e85f8b-0d72-4bf7-b9f4-88bf27414588/citro%C3%ABn-jumpy
118,118.0,118.0,118.0,voiture 205 Peugeot,5 000 DT,9999.0,Peugeot,205,9999.0,Essence,4.0,<1.0,,Manuelle,,,bonne état,https://www.tayara.tn/listings/voitures-9/84ad2788-cd0d-4b01-8749-079f46ded510/voiture-205-peugeot
119,119.0,119.0,119.0,hyundai ix35 2.0 ( boite auto) 4x4,75 000 DT,99000.0,Hyundai,Ix 35,2016.0,Diesel,11.0,2.0,,Automatique,,,échange possible avec voiture.,https://www.tayara.tn/listings/voitures-9/93eaba86-4aef-4d25-ac7b-ffc4e1840162/hyundai-ix35-2-0-(-boite-auto)-4x4
120,120.0,120.0,120.0,bon d'achat de Peugeot 208 populaire,0 DT,0.0,Peugeot,208,2021.0,Essence,4.0,Autres,Nouveau,Gris,Manuelle,1.2,A vendre bon d'achat de Peugeot 208 populaire 2021,https://www.tayara.tn/listings/voitures-9/a453726b-3d66-443f-a80e-1ff7a245c657/bon-d'achat-de-peugeot-208-populaire
121,121.0,121.0,121.0,Citroen berlingo B9,0 DT,221.0,Citroen,Berlingo,2011.0,Diesel,6.0,Pick up,Avec kilométrage,Blanc,Manuelle,1.6,,https://www.tayara.tn/listings/voitures-9/48213f6b-5b7a-4d31-a0de-6c2d6b5a5632/citroen-berlingo-b9
122,122.0,122.0,122.0,Opel Corsa,10 000 DT,175879.0,Opel,Corsa,1998.0,Essence,4.0,Autres,Avec kilométrage,Rouge,Manuelle,3.0,Pneau : Neuf,https://www.tayara.tn/listings/voitures-9/c98cd10b-faeb-4343-990d-edadad38d72b/opel-corsa
123,123.0,123.0,123.0,🎖️🎖️🎖️ Mazda BT50🎖️🎖️🎖️,59 000 DT,122000.0,Mazda,BT-50,2015.0,Diesel,9.0,4 x 4,Avec kilométrage,Noir,Manuelle,2.0,🚦Agence CROWN AUTO🚦,https://www.tayara.tn/listings/voitures-9/58d14017-7871-447a-9f23-b3a61ae04bda/%F0%9F%8E%96%EF%B8%8F%F0%9F%8E%96%EF%B8%8F%F0%9F%8E%96%EF%B8%8F-mazda-bt50%F0%9F%8E%96%EF%B8%8F%F0%9F%8E%96%EF%B8%8F%F0%9F%8E%96%EF%B8%8F
124,124.0,124.0,124.0,Opel Corsa E,1 DT,95000.0,Opel,Corsa,2017.0,Essence,5.0,Compacte,Avec kilométrage,Marron,Manuelle,1.4,23506994,https://www.tayara.tn/listings/voitures-9/c87872d9-c809-4dc3-813b-01dd28986d78/opel-corsa-e
125,125.0,125.0,125.0,"🚘 BMW 316i , 2008 , E90 , Luxury🚘",0 DT,206000.0,BMW,Serie 3,2008.0,Essence,7.0,Berline,Avec kilométrage,Noir,Manuelle,1.6,"🚘 BMW 316i , 2008 , E90 , Luxury🚘",https://www.tayara.tn/listings/voitures-9/0c174265-0c7b-4976-89b8-fea8f9fdc31b/%F0%9F%9A%98-bmw-316i-2008-e90-luxury%F0%9F%9A%98
126,126.0,126.0,126.0,🚘 KIA RIO COUPE 05 PORTES 2017🚘,0 DT,64000.0,Kia,Rio,2017.0,Essence,5.0,Compacte,Nouveau,Rouge,Manuelle,1.2,🚘 KIA RIO COUPE 05 PORTES 2017🚘,https://www.tayara.tn/listings/voitures-9/698c6e12-1be1-4bc9-8667-508cd21e8eb7/%F0%9F%9A%98-kia-rio-coupe-05-portes-2017%F0%9F%9A%98
127,127.0,127.0,127.0,5 place dizel,24 800 DT,200.0,Peugeot,Partner,2009.0,Diesel,7.0,Berline,Avec kilométrage,Blanc,Manuelle,1.9,Partner 5 place,https://www.tayara.tn/listings/voitures-9/7577a7dc-86d6-4ae5-83dd-1f9b0b705284/5-place-dizel
128,128.0,128.0,128.0,Mercedes classe S300,18 500 DT,350.0,Mercedes-Benz,Classe S,1997.0,Diesel,12.0,2.5,,Automatique,,,A vendre Mercedes Benz S300,https://www.tayara.tn/listings/voitures-9/b9e42f1d-d049-4471-b9c3-73b83cdafe39/mercedes-classe-s300
129,129.0,129.0,129.0,Nissan Micra nouveau modèle,0 DT,17000.0,Nissan,Micra,2019.0,Essence,4.0,Autres,Nouveau,Bleu,Manuelle,<1.0,♦️Nissan Micra IGT 100 Visia Plus 🎖,https://www.tayara.tn/listings/voitures-9/08c19091-1d1d-4bf6-b50d-3e9e21e2d4b1/nissan-micra-nouveau-mod%C3%A8le
130,130.0,130.0,130.0,Isuzi opel,23 000 DT,800000.0,Isuzu,Trooper,2003.0,Diesel,10.0,Autres,Avec kilométrage,Gris,Manuelle,>4.0,98198225,https://www.tayara.tn/listings/voitures-9/d51117d5-ce61-48cf-8a41-3ca93681d697/isuzi-opel-
131,131.0,131.0,131.0,citroïn birlingo,15 800 DT,290.0,Citroen,Berlingo,2009.0,Diesel,7.0,Avec kilométrage,Manuelle,Gris,<1.0,,voiture en bonne ėtat,https://www.tayara.tn/listings/voitures-9/1df47ed8-dcae-4882-b87d-ed16a0a0ec58/citro%C3%AFn-birlingo
132,132.0,132.0,132.0,Très belle golf 3,15 800 DT,378.0,Volkswagen,Golf 3,1997.0,Diesel,6.0,Berline,Avec kilométrage,Blanc,Manuelle,1.9,Très belle golf 3 sdi moteur jdid diesel normale forsa ;,https://www.tayara.tn/listings/voitures-9/7d29c9ba-826b-4400-93d5-2c23ee81dddf/tr%C3%A8s-belle-golf-3
133,133.0,133.0,133.0,Peugeot 106,8 700 DT,263.0,Peugeot,106,1996.0,Essence,5.0,Compacte,Nouveau,Blanc,Manuelle,<1.0,Mahdia 95029216,https://www.tayara.tn/listings/voitures-9/c1ddc5f4-94b1-4de7-9bcf-8d3b92f72d98/peugeot-106
134,134.0,134.0,134.0,vente pièces carrosserie neuves peugeot 301,0 DT,741631.0,Peugeot,301,2015.0,Essence,1.0,Berline,Manuelle,Noir,1.5,,2 ailes,https://www.tayara.tn/listings/voitures-9/13439a01-33ca-48b1-bf6f-205d5490518d/vente-pi%C3%A8ces-carrosserie-neuves-peugeot-301
135,135.0,135.0,135.0,4*4 A vendre,20 DT,400000.0,Mitsubishi,Outlander,1995.0,Diesel,5.0,4 x 4,Avec kilométrage,Rouge,Manuelle,>4.0,4*4,https://www.tayara.tn/listings/voitures-9/a6d2d764-be76-4a42-b9c3-084f7fa22055/4*4-a-vendre
136,136.0,136.0,136.0,clio 4,0 DT,245000.0,Renault,Clio,2001.0,Essence,4.0,Avec kilométrage,Manuelle,Bleu,1.2,,,https://www.tayara.tn/listings/voitures-9/aa92b8b1-feb0-4e27-950a-f97201c6b0da/clio-4
137,137.0,137.0,137.0,marcedes c,0 DT,185.0,Mercedes-Benz,Classe C,2009.0,Essence,9.0,Compacte,Nouveau,Noir,Automatique,1.9,Marcedes c180 tout option sauf toit en marcheee en bonne etats numero 53228526 eli 7ajtou iklmni,https://www.tayara.tn/listings/voitures-9/16513bcd-e8f5-4700-86ea-92a2a9ccd0f9/marcedes-c
138,138.0,138.0,138.0,golf 3 essance model 1997,9 000 DT,12234.0,Volkswagen,Golf 3,1997.0,Essence,6.0,Avec kilométrage,Manuelle,Berline,1.6,,golf 3 essance model 1997,https://www.tayara.tn/listings/voitures-9/51babf17-934e-4b40-aad1-46269486bcd7/golf-3-essance-model-1997
139,139.0,139.0,139.0,Nissan Micra,30 500 DT,58000.0,Nissan,Micra,2014.0,Essence,5.0,Compacte,Avec kilométrage,Beige,Manuelle,1.2,Nissan Micra,https://www.tayara.tn/listings/voitures-9/bd56b72d-86b5-4575-bf93-ea398c68a089/nissan-micra
140,140.0,140.0,140.0,Ford Fiesta titanium,25 700 DT,130000.0,Ford,Fiesta,2012.0,Essence,5.0,Compacte,Avec kilométrage,Gris,Manuelle,1.4,"Très belle Ford Fiesta titanium, tts options, climatiseur en marche, blue touth, les vitres sont tous d origine Ford, jamais accidentée, à l' état d'origine. .prix légèrement négociable...tel 98 23 88 66.",https://www.tayara.tn/listings/voitures-9/8f47ba05-f8aa-4395-b365-eecbf676a1b5/ford-fiesta-titanium-
141,141.0,141.0,141.0,Mercedes 8cv essence,12 000 DT,9653358.0,Mercedes-Benz,190,1990.0,Essence,8.0,1.8,,Manuelle,,,Vitres elect,https://www.tayara.tn/listings/voitures-9/588eaa6a-8819-4dfd-99c7-61060051fc4a/mercedes-8cv-essence
142,142.0,142.0,142.0,a vandre peugeot 206 +,21 500 DT,180.0,Peugeot,206+,2010.0,Essence,4.0,Compacte,Nouveau,Gris,Manuelle,1.2,A vandre,https://www.tayara.tn/listings/voitures-9/d4a12f25-9e9e-4824-904d-f9b368f72bf9/a-vandre-peugeot-206-+
143,143.0,143.0,143.0,Audi A3 S line,67 000 DT,146000.0,Audi,A3,2014.0,Essence,5.0,Compacte,Avec kilométrage,Noir,Manuelle,1.2,Audi A3 S line pleine d'options très bon état tel 95103008,https://www.tayara.tn/listings/voitures-9/e2d68cbd-1da5-4561-b469-7a435e4b9a87/audi-a3-s-line
144,144.0,144.0,144.0,première main,32 500 DT,30500.0,Fiat,Panda,2019.0,Essence,4.0,Compacte,Avec kilométrage,Noir,Manuelle,1.2,voiture de femme,https://www.tayara.tn/listings/voitures-9/fbe5a599-258c-48f0-a124-4bec63daeeec/premi%C3%A8re-main
145,145.0,145.0,145.0,Passat tdi b8 fin 2013,0 DT,174.0,Volkswagen,Passat,2013.0,Diesel,5.0,Berline,Avec kilométrage,Blanc,Manuelle,1.6,Passat tdi b8 tout option,https://www.tayara.tn/listings/voitures-9/a7f0bf12-1977-40f6-b800-98acd3e3fd86/passat-tdi-b8-fin-2013
146,146.0,146.0,146.0,Touran première main,33 900 DT,264000.0,Volkswagen,Touran,2008.0,Diesel,6.0,Berline,Avec kilométrage,Noir,Manuelle,1.9,Touran première main importée de France. matricule tounsiyya 219.,https://www.tayara.tn/listings/voitures-9/28357d03-f82b-4307-af9a-2c26d96751ea/touran-premi%C3%A8re-main
147,147.0,147.0,147.0,A vendre seat ibiza,27 000 DT,99000.0,Seat,Ibiza,2012.0,Essence,5.0,Compacte,Avec kilométrage,Blanc,Manuelle,1.3,"A vendre Seat ibiza première main, année 2012, km:99000. Gentes non alu. Très propre, jamais accidentée, voile d'origine. non sérieux s'abstenir svp, joignable sur le 92010741",https://www.tayara.tn/listings/voitures-9/f9677b76-eefc-4238-a802-2e0200a1206c/a-vendre-seat-ibiza
148,148.0,148.0,148.0,Symbole noire bien propre,23 000 DT,230000.0,Renault,Symbol,2013.0,Essence,5.0,Berline,Avec kilométrage,Noir,Manuelle,1.4,A vendre une belle voiture Symbole noire ttoptions climatiseur en marche vitres électriques fermeture centrale bref c'est une bonne occasion a ne pas rater veuillez contacter le numéro suivant : 24631999,https://www.tayara.tn/listings/voitures-9/91f6d067-ecb7-4c6b-9efa-6cef5e78b6d8/symbole-noire-bien-propre
149,149.0,149.0,149.0,A VENDRE SKODA OCTAVIA SÉRIE 182 boîte auto,47 800 DT,98000.0,Skoda,Octavia,2015.0,Essence,7.0,Berline,Avec kilométrage,Noir,Automatique,1.4,A VENDRE SKODA OCTAVIA SÉRIE 182,https://www.tayara.tn/listings/voitures-9/82e8b65c-011b-4291-b906-84521ef4ad59/a-vendre-skoda-octavia-s%C3%A9rie-182-bo%C3%AEte-auto
150,150.0,150.0,150.0,mazda cx7,29 000 DT,174830.0,Mazda,CX7,2011.0,Essence,15.0,4 x 4,Avec kilométrage,Blanc,Automatique,2.5,belle Mazda cx7 essence avec installation gaze toute option a vendre,https://www.tayara.tn/listings/voitures-9/1ba4a321-28cc-49d0-b88b-6793746ead13/mazda-cx7
151,151.0,151.0,151.0,dacia mcv premier main,36 000 DT,81000.0,Dacia,Logan MCV,2018.0,Essence,5.0,Compacte,Nouveau,Blanc,Manuelle,1.2,dacia mcv premier main etat neuf peinture origine,https://www.tayara.tn/listings/voitures-9/59c4d959-6156-4079-ab61-ca269803002c/dacia-mcv-premier-main
152,152.0,152.0,152.0,206 mazout,11 000 DT,230.0,Peugeot,206,2007.0,Diesel,5.0,Compacte,Avec kilométrage,Jaune,Manuelle,<1.0,Belle 206 mazout anne 2007 moteur impecable tola ndhifa 4 pneu bakou original khedma taxi min 2007 hata 2014 tel. 98198292,https://www.tayara.tn/listings/voitures-9/136b524b-680d-45aa-af80-410341f0ad8f/206-mazout
153,153.0,153.0,153.0,grand i 10,33 500 DT,39000.0,Hyundai,Grand i10,2017.0,Essence,5.0,Compacte,Avec kilométrage,Noir,Manuelle,1.2,1 ère main jamais touché,https://www.tayara.tn/listings/voitures-9/0692e3dd-697f-476e-a382-d2f40a15f4bb/grand-i-10
